"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"00","INFTE","EQ","INFORMATION TECH INDIA LT",0.01,1,"","",0,5,"INE569A01024",57.95,3.45,1499.5,3.45,"","","",0,0,0,5.2,3.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ITIL"
"00","JINDRI","EQ","JINDAL",0.01,1,"","",0,10,"INE742C01015",430,165,0,0,"","","",0,0,0,335.1,303.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDALDRIL"
"00","KOJFIN","EQ","KOJAM FININVEST LIMITED",0.01,1,"","",0,10,"INE336G01017",293.4,141.15,299,12,"","","",0,0,0,349.4,232.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KOJAMFIN"
"00","NEPTEX","EQ","NEPC TEXTILES LTD",0.01,1,"","",0,10,"INE574B01022",6.5,1,37,1,"","","",0,0,0,1.2,0.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEPCTEX"
"00","NISCOP","BE","NISSAN COPPER LIMITED",0.01,1,"","",0,10,"INE846H01039",3.05,1.3,0,0,"","","",0,0,0,0.75,0.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NCOPPER"
"00","RPGCAB","EQ","RPG CABLES LTD",0.01,1,"","",0,10,"INE145A01015",30.45,10.8,182.5,5.3,"","","",0,0,0,33.4,22.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RPGCABLES"
"00","SHRINV","EQ","SHRIRAM INVESTMENTS LTD",0.01,1,"","",0,10,"INE401A01012",128.95,31.65,128.95,1.75,"","","",0,0,0,119.9,98.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHRIRAMINV"
"00","SHRIRA","BE","SHRI RAMRUPAI BALAJI STEELS LT",0.01,1,"","",0,10,"INE977G01018",60.7,13.5,60.7,11.45,"","","",0,0,0,57.8,52.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BALASTEELS"
"00","SYNCHE","EQ","SYNTHETICS AND CHEMICALS",0.01,1,"","",0,10,"INE024A01012",8,2.05,50,2.05,"","","",0,0,0,3.6,2.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYNTHCHEM"
"00","THEJEY","BE","THE JEYPORE SUGAR COMPANY LTD",0.01,1,"","",0,10,"INE180E01014",128.5,69,240,63,"","","",0,0,0,92.75,83.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JEYPORE"
"00","VIDINT","EQ","VIDEOCON INTERNATIONAL LT",0.01,1,"","",0,10,"INE341A01010",111.4,50.5,180,16,"","","",0,0,0,101.1,67.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VDOCONINTL"
"000011","UNITBA","EQ","UNITED BANK OF INDIA",0.01,1,"","",0,10,"INE695A01019",12.05,4.15,150,4.15,"","","",0,0,0,4.95,4.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNITEDBNK"
"00015","INDFOI","BE","INDIA FOILS LTD",0.01,1,"","",0,1,"INE260A01020",19.95,4.5,102,4,"","","",0,0,0,5.4,4.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IFL"
"020","SYRSGS","EQ","SYRMA",0.01,1,"","",0,10,"00",0,0,0,0,"","","",0,0,0,0,0,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYRSGS"
"030","SURELE","EQ","TORRENT POWER SEC LIMITED",0.01,1,"","",0,10,"INE054B01017",704.2,336,704.2,48,"","","",0,0,0,583.15,527.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TORRENTSEC"
"1","GOLPOW","SM","GOLDSTAR POWER LIMITED",0.01,1,"","",0,1,"INE405Y01021",0,0,23.35,0.88,"","","",0,0,0,16.3,10.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GOLDSTAR"
"100","AMARAJ","EQ","AMARA RAJA ENERGY & MOBILITY",0.01,1,"","",0,1,"INE885A01032",1775.95,599,1775.95,2.8,"","","",0,0,0,2022.4,1348.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARE&M"
"10009","SHRVIN","BE","SHREE VINDHYA PAPER MILLS",0.01,1,"","",0,10,"INE210D01011",15.25,4.15,120,1.6,"","","",0,0,0,6.05,4.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHRVINDPPR"
"10032","SHRLA","BE","SHRI LAKSHMI COTSYN LIMITED",0.01,1,"","",0,10,"INE851B01016",19.5,2.35,201,2.35,"","","",0,0,0,3.4,3.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHLAKSHMI"
"10033","SIRPAP","BE","SIRPUR PAPER MILLS LTD",0.01,1,"","",0,10,"INE202C01010",21.95,9.15,157.65,9.15,"","","",0,0,0,8.6,7.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SIRPAPER"
"10053","RAMPOL","BE","RAMGOPAL POLYTEX LTD",0.01,1,"","",0,10,"INE410D01017",5,1.55,23,0.55,"","","",0,0,0,1.6,1.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAMGOPOLY"
"10061","AUTOLI","BE","AUTOLITE (INDIA) LIMITED",0.01,1,"","",0,10,"INE448A01013",43.3,10.4,232,10.4,"","","",0,0,0,16.25,14.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AUTOLITIND"
"10065","BININD","BE","BINANI INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE071A01013",21,13.3,406.9,5.2,"","","",0,0,0,16.51,14.94,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BINANIIND"
"10074","EMAPAP","EQ","EMAMI PAPER MILLS LIMITED",0.01,1,"","",0,2,"INE830C01026",150,100.55,214.8,48.1,"","","",0,0,0,176.71,117.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EMAMIPAP"
"1008","FACT","EQ","FERTILIZERS AND CHEMICALS TRAV",0.01,1,"","",0,10,"INE188A01015",1187,413.15,1187,0.4,"","","",0,0,0,1222.2,1000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FACT"
"10099","GODCON","EQ","GODREJ CONSUMER PRODUCTS LTD",0.01,1,"","",0,1,"INE102D01028",1467.1,959.8,1467.1,3.3,"","","",0,0,0,1568.6,1283.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GODREJCP"
"1011","FAGBEA","EQ","SCHAEFFLER INDIA LIMITED",0.01,1,"","",0,2,"INE513A01022",4951,2612.2,4951,4.6,"","","",0,0,0,5373.8,3582.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SCHAEFFLER"
"10116","MANDIN","BE","GB GLOBAL LIMITED",0.01,1,"","",0,10,"INE087J01028",10.35,4,344.95,2.25,"","","",0,0,0,9.76,8.83,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GBGLOBAL"
"10159","ORICON","EQ","ORICON ENTERPRISES LTD",0.01,1,"","",0,2,"INE730A01022",49.3,21.45,266,8.65,"","","",0,0,0,47.74,31.83,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORICONENT"
"10176","SBINIF","EQ","SBI-ETF NIFTY 50",0.01,1,"","",0,10,"INF200KA1FS1",259.82,196.9,259.82,68.4,"","","",0,0,0,306.87,204.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SETFNIF50"
"10181","BALPAP","EQ","BALKRISHNA PAPER MILLS LIMITED",0.01,1,"","",0,10,"INE875R01011",32.87,20.35,86.18,5.25,"","","",0,0,0,30.19,20.12,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BALKRISHNA"
"10192","SHYCEN","BE","SHYAM CENTURY FERROUS LIMITED",0.01,1,"","",0,1,"INE979R01011",32.4,16,38.05,1.8,"","","",0,0,0,17.83,16.14,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHYAMCENT"
"10217","ADATRA","EQ","ADANI ENERGY SOLUTIONS LIMITED",0.01,1,"","",0,10,"INE931S01010",1250,686,4236.75,25,"","","",0,0,0,1198.05,798.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADANIENSOL"
"1023","FEDBAN","EQ","FEDERAL BANK LTD",0.01,1,"","",0,2,"INE171A01029",187.2,126.45,187.2,0.72,"","","",0,0,0,206.86,169.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FEDERALBNK"
"10230","MANOIN","BE","MANORAMA INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE00VM01036",729.5,301.55,729.5,164.14,"","","",0,0,0,683,618,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANORAMA"
"10232","SGBT60","GB","2.50% SOV. GOLD BOND 28 JUN 30",0.01,1,"","",0,5091,"IN0020220045",0,0,7731,4517.66,"","","",0,0,0,8361.29,6841.06,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBJUN30"
"10238","CONPE","EQ","CONFIDENCE PETROLEUM INDIA LIM",0.01,1,"","",0,1,"INE552D01024",120,62.55,120,12.2,"","","",0,0,0,97.05,64.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CONFIPET"
"10243","SYNINT","EQ","SYNGENE INTERNATIONAL LTD",0.01,1,"","",0,10,"INE398R01022",860.25,607.65,860.25,147.5,"","","",0,0,0,804.85,658.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYNGENE"
"10253","EMKTAP","SM","EMKAY TAPS AND CUTTING TOOLS",0.01,1,"","",0,10,"INE332S01011",0,0,1111,51.67,"","","",0,0,0,1180.8,787.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EMKAYTOOLS"
"10276","KAYLIM","EQ","KAYA LIMITED",0.01,1,"","",0,10,"INE587G01015",549.35,267.15,1498,93.7,"","","",0,0,0,634.45,574.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KAYA"
"10277","NGLFIN","EQ","NGL FINE CHEM LIMITED",0.01,1,"","",0,5,"INE887E01022",2823.9,1728.1,2823.9,1175.05,"","","",0,0,0,2913.8,1942.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NGLFINE"
"10285","AYMSYN","EQ","AYM SYNTEX LIMITED",0.01,1,"","",0,10,"INE193B01039",122.65,63.15,163.15,13.15,"","","",0,0,0,138.22,92.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AYMSYNTEX"
"10296","KCKIND","ST","KCK INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE0J1E01019",0,0,217.5,15.4,"","","",0,0,0,220.5,199.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KCK"
"10297","PRAPIP","EQ","PRAKASH PIPES LIMITED",0.01,1,"","",0,10,"INE050001010",524.9,176.45,493,21.6,"","","",0,0,0,634.35,422.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PPL"
"1030","AARIN","EQ","AARON INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE721Z01010",326.4,222.5,326.4,16.98,"","","",0,0,0,322.3,214.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AARON"
"10300","RAMSTE","EQ","RAMA STEEL TUBES LIMITED",0.01,1,"","",0,1,"INE230R01035",16.82,9.9,16.83,0.21,"","","",0,0,0,13.48,8.99,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAMASTEEL"
"10310","MAJLIM","EQ","AURUM PROPTECH LIMITED",0.01,1,"","",0,5,"INE898S01029",186.4,117.4,734.85,8.88,"","","",0,0,0,179.85,147.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AURUM"
"10311","MANWOR","SM","MANGALAM WORLDWIDE LIMITED",0.01,1,"","",0,10,"INE0JYY01011",0,0,184,89,"","","",0,0,0,174,116,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MWL"
"10318","PERTEA","BE","THE PERIA KARAMALAI TEA & PROD",0.01,1,"","",0,10,"INE431F01018",525,240.35,680,46.25,"","","",0,0,0,462,418,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PKTEA"
"10325","SKPBEA","SM","SKP BEARING INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE0KZA01016",0,0,344.95,68.85,"","","",0,0,0,275.7,183.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SKP"
"10343","RADJEW","EQ","RADHIKA JEWELTECH LIMITED",0.01,1,"","",0,2,"INE583V01021",76.5,31,76.5,24.6,"","","",0,0,0,70.71,47.14,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RADHIKAJWE"
"10350","CONSEC","EQ","CSL FINANCE LIMITED",0.01,1,"","",0,10,"INE718F01018",517.7,288.3,517.7,189.1,"","","",0,0,0,548.55,365.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CSLFINANCE"
"10358","DIGLI","BE","DIGICONTENT LIMITED",0.01,1,"","",0,10,"INE03JI01017",41.02,14.65,25.4,3.05,"","","",0,0,0,37.65,34.06,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DGCONTENT"
"10364","GUJSTA","BE","GUJARAT STATE FINANCIAL CORPOR",0.01,1,"","",0,10,"INE944A01011",15.45,13.15,0,0,"","","",0,0,0,1.85,1.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GUJSTATFIN"
"10366","HOTRUG","BE","UNIVA FOODS LIMITED",0.01,1,"","",0,10,"INE275F01019",7.61,3.75,51,0.9,"","","",0,0,0,8.38,7.59,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIVAFOODS"
"10370","MODTHR","BE","MODERN THREAD LTD.",0.01,1,"","",0,10,"INE794W01014",75.5,21,90.9,0.7,"","","",0,0,0,73.89,66.86,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MODTHREAD"
"10373","RRMAHO","BE","MOHOTA INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE313D01013",12.2,5.55,444,3.9,"","","",0,0,0,4.8,4.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOHOTAIND"
"1038","FINCAB","EQ","FINOLEX CABLES LTD",0.01,1,"","",0,2,"INE235A01022",1700,804.65,1700,10,"","","",0,0,0,1962.7,1308.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FINCABLES"
"10397","JAIIRR","EQ","JAIN IRRIGATION SYSTEMS LTD",0.01,1,"","",0,2,"INE175A01038",84.19,40.25,264.4,1.6,"","","",0,0,0,85.75,57.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JISLJALEQS"
"104","SHARIN","EQ","SHARE INDIA SECURITIES LTD",0.01,1,"","",0,2,"INE932X01026",405.28,234,405.28,18.29,"","","",0,0,0,367.8,245.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHAREINDIA"
"10406","STECIT","EQ","STEEL CITY SECURITIES LTD",0.01,1,"","",0,10,"INE395H01011",109.7,60.55,153.7,14.75,"","","",0,0,0,113.67,75.78,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STEELCITY"
"1041","FININD","EQ","FINOLEX INDUSTRIES LTD",0.01,1,"","",0,2,"INE183A01024",355.9,170.05,355.9,0.8,"","","",0,0,0,381.05,254.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FINPIPE"
"10412","KSHPOL","BE","KSHITIJ POLYLINE LIMITED",0.01,1,"","",0,2,"INE013801027",8.1,5.32,65.49,3.04,"","","",0,0,0,8,7.23,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KSHITIJPOL"
"10415","MUTCAP","EQ","MUTHOOT CAPITAL SERVICES LTD",0.01,1,"","",0,10,"INE296G01013",460,262,1300,107.55,"","","",0,0,0,375.45,250.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MUTHOOTCAP"
"10417","DYNCAB","EQ","DYNAMIC CABLES LTD",0.01,1,"","",0,10,"INE600Y01019",680,337.55,680,131.55,"","","",0,0,0,706.3,470.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DYCL"
"1044","AXBETF","EQ","AXIS BANKING ETF",0.01,1,"","",0,100,"INF846K01X63",544.2,427.6,544.2,241.11,"","","",0,0,0,644.41,429.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AXISBNKETF"
"10440","LUPIN","EQ","LUPIN LIMITED",0.01,1,"","",0,2,"INE326A01037",1785,889.75,2129,0.76,"","","",0,0,0,1956.75,1601.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LUPIN"
"10447","UNISPI","EQ","UNITED SPIRITS LIMITED",0.01,1,"","",0,2,"INE854D01024",1334.85,905.2,1334.85,5.51,"","","",0,0,0,1399.3,1144.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNITDSPR"
"10453","SATCRE","EQ","SATIN CREDITCARE NETWORK LTD",0.01,1,"","",0,10,"INE836B01017",283.55,168.5,670.65,42.29,"","","",0,0,0,259.05,172.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SATIN"
"10457","ARVINF","EQ","ARVIND SMARTSPACES LIMITED",0.01,1,"","",0,10,"INE034S01021",764,309,764,27.35,"","","",0,0,0,836.55,557.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARVSMART"
"10473","POWMEC","EQ","POWER MECH PROJECTS LIMITED",0.01,1,"","",0,10,"INE211R01019",5550,3364.95,5550,306,"","","",0,0,0,5825.8,3883.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","POWERMECH"
"10485","RAMRAT","EQ","RAM RATNA WIRES LTD",0.01,1,"","",0,5,"INE207E01023",452,227.45,452,113.83,"","","",0,0,0,530.25,353.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAMRAT"
"10490","BLUBLE","BE","BLUE BLENDS (INDIA) LTD",0.01,1,"","",0,10,"INE113O01014",4,0.6,112.8,0.6,"","","",0,0,0,0.84,0.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BLUEBLENDS"
"10491","AGNGRE","SM","AGNI GREEN POWER LIMITED",0.01,1,"","",0,10,"INE0LF301013",0,0,84.7,17,"","","",0,0,0,63.05,57.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AGNI"
"1050","CMIFPE","EQ","JOHN COCKERILL INDIA LIMITED",0.01,1,"","",0,10,"INE515A01019",0,0,192,10.5,"","","",0,0,0,21.54,14.36,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FLATPROD"
"10508","MOTHEA","EQ","MOTILAL OSWAL HEALTH ETF",0.01,1,"","",0,10,"INF247L01BB1",38.97,25.43,38.97,21.11,"","","",0,0,0,46.2,30.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOHEALTH"
"10511","UTINIF","EQ","UTI NIFTY 50 ETF",0.01,1,"","",0,10,"INF789F1AZC0",265.1,202.55,265.1,68.85,"","","",0,0,0,315.9,210.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UTINIFTETF"
"10512","KOTCON","EQ","KOTAK NIFTY IND CONSMPTION ETF",0.01,1,"","",0,10,"INF174KA1JE5",115.45,82,115.45,69.42,"","","",0,0,0,136.29,90.86,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CONS"
"10515","UTISEN","EQ","UTI BSE SENSEX ETF",0.01,1,"","",0,10,"INF789FB1X58",0,0,888,216.9,"","","",0,0,0,1039.33,692.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UTISENSETF"
"1053","UFLLIM","EQ","UFLEX LIMITED",0.01,1,"","",0,10,"INE516A01017",576.8,370.95,811,6,"","","",0,0,0,682.2,454.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UFLEX"
"10530","SHAMOT","EQ","SHARDA MOTOR INDUSTRIES LTD",0.01,1,"","",0,2,"INE597I01028",2657.85,797.1,2657.85,96,"","","",0,0,0,2952.1,1968.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHARDAMOTR"
"1054","515K25","GS","5.15% G-SEC. 9 NOV 25",0.01,1,"","",0,100,"IN0020200278",0,0,0,0,"","","",0,0,0,102.65,92.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","515GS2025"
"10557","NAVCOR","EQ","NAVKAR CORPORATION LIMITED",0.01,1,"","",0,10,"INE278M01019",125.55,54.85,247,13.1,"","","",0,0,0,140.42,93.61,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NAVKARCORP"
"10568","RAMPHO","EQ","RAMA PHOSPHATES LTD",0.01,1,"","",0,10,"INE809A01024",270,144.55,364.4,2.55,"","","",0,0,0,234.88,156.59,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAMAPHO"
"10575","PENENG","BE","PENNAR ENGINEERED BUILDING SYS",0.01,1,"","",0,10,"INE455O01019",81.8,48,204.35,48,"","","",0,0,0,75.4,50.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PENPEBS"
